timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1517604086,Fri Feb 02 2018 20:41:26 GMT+0000 (Coordinated Universal Time),17,0,427,205,1,"If private schools were to get a share of Federal or State education dollars, it would hurt public schools."
1517604097,Fri Feb 02 2018 20:41:37 GMT+0000 (Coordinated Universal Time),18,0,577,90,1,"Beautification projects and other quality-of-life enhancements like parks and libraries help attract new residents and industries to our city/county."
1517604106,Fri Feb 02 2018 20:41:46 GMT+0000 (Coordinated Universal Time),19,0,444,324,1,"More nonviolent inmates convicted of drug possession should be set free."
1517604216,Fri Feb 02 2018 20:43:36 GMT+0000 (Coordinated Universal Time),24,0,537,223,1,"No family should be homeless in Bowling Green / Warren County, and it is up to our officials to make sure they have options for shelter."
1517604226,Fri Feb 02 2018 20:43:46 GMT+0000 (Coordinated Universal Time),25,0,171,374,1,"Homelessness is for the nonprofit sector to deal with, not government."
1517604237,Fri Feb 02 2018 20:43:57 GMT+0000 (Coordinated Universal Time),26,0,365,474,1,"A city should have the right to declare itself a sanctuary city."
1517604440,Fri Feb 02 2018 20:47:20 GMT+0000 (Coordinated Universal Time),28,0,185,166,1,"Cutting a major sports program would be the best way for WKU to deal with budget cuts without harming academics."
1517604246,Fri Feb 02 2018 20:44:06 GMT+0000 (Coordinated Universal Time),27,0,1,0,-1,"Our immigrant communities have, overall, been a benefit to our city and county."
1517603801,Fri Feb 02 2018 20:36:41 GMT+0000 (Coordinated Universal Time),8,0,1,0,-1,"The fact that there is not as much coverage about African American deaths due to cocaine as there is about deaths in the white community from opioids is evidence of institutionalized racism."
1517606565,Fri Feb 02 2018 21:22:45 GMT+0000 (Coordinated Universal Time),29,0,92,197,1,"The fact that there is not as much coverage about African American deaths from cocaine as there is about deaths in the white community from opioids, even though there are as many of them, is evidence of institutionalized racism."
1517606607,Fri Feb 02 2018 21:23:27 GMT+0000 (Coordinated Universal Time),30,0,652,271,1,"Our local immigrant population has, overall, been a benefit to our city and county."
1517728589,Sun Feb 04 2018 07:16:29 GMT+0000 (Coordinated Universal Time),32,5,333,169,1,"We need a WHOLE FOOD store."
1517728536,Sun Feb 04 2018 07:15:36 GMT+0000 (Coordinated Universal Time),31,5,19,7,-1,"We need a whole food store here."
1517729685,Sun Feb 04 2018 07:34:45 GMT+0000 (Coordinated Universal Time),36,6,489,131,1,"I would like to see a revitalization of older parts of Bowling Green, by giving home improvement grants to home owners. Approval process req"
